          	     	Total   	Interval 	Highest	Hi Time  	Lowest 	Lo Time  
Date      	Time 	(counts)	(minutes)	(cpm)  	(seconds)	(cpm)  	(seconds)
2023/08/10	15:57	39      	1        	58     	6        	34     	51       	
2023/08/10	15:58	37      	1        	42     	4        	26     	34       	
2023/08/10	15:59	43      	1        	48     	45       	32     	18       	
2023/08/10	16:00	47      	1        	56     	53       	36     	4        	
2023/08/10	16:01	33      	1        	54     	0        	24     	34       	
2023/08/10	16:02	42      	1        	52     	38       	32     	17       	
2023/08/10	16:03	56      	1        	80     	53       	26     	23       	
2023/08/10	16:04	49      	1        	80     	2        	42     	55       	
2023/08/10	16:05	331     	1        	1385   	59       	16     	40       	
2023/08/10	16:06	939     	1        	3004   	8        	0      	10       	
2023/08/10	16:07	49      	1        	60     	38       	26     	6        	
2023/08/10	16:08	36      	1        	46     	27       	30     	11       	
2023/08/10	16:09	42      	1        	58     	41       	28     	10       	
2023/08/10	16:10	44      	1        	54     	26       	32     	9        	
2023/08/10	16:11	41      	1        	48     	15       	26     	50       	
2023/08/10	16:12	32      	1        	42     	6        	26     	46       	
2023/08/10	16:13	38      	1        	46     	15       	32     	10       	
2023/08/10	16:14	997     	1        	2227   	24       	0      	35       	
2023/08/10	16:15	80      	1        	220    	1        	32     	39       	
2023/08/10	16:16	347     	1        	1153   	8        	24     	34       	
2023/08/10	16:17	41      	1        	50     	11       	30     	39       	
2023/08/10	16:18	36      	1        	46     	54       	28     	19       	
2023/08/10	16:19	28      	1        	38     	0        	20     	24       	
2023/08/10	16:20	42      	1        	52     	43       	32     	0        	
2023/08/10	16:21	42      	1        	50     	4        	36     	28       	
2023/08/10	16:22	31      	1        	46     	0        	24     	10       	
2023/08/10	16:23	43      	1        	52     	32       	30     	0        	
2023/08/10	16:24	38      	1        	54     	21       	28     	57       	
2023/08/10	16:25	33      	1        	38     	27       	26     	9        	
2023/08/10	16:26	44      	1        	50     	47       	26     	1        	
2023/08/10	16:27	37      	1        	54     	10       	32     	38       	
2023/08/10	16:28	36      	1        	40     	1        	26     	31       	
2023/08/10	16:29	45      	1        	52     	56       	36     	34       	
2023/08/10	16:30	37      	1        	50     	0        	34     	57       	
2023/08/10	16:31	32      	1        	38     	49       	24     	15       	
2023/08/10	16:32	48      	1        	56     	42       	30     	5        	
2023/08/10	16:33	44      	1        	52     	49       	38     	13       	
2023/08/10	16:34	37      	1        	50     	0        	28     	32       	
2023/08/10	16:35	34      	1        	48     	2        	22     	23       	
2023/08/10	16:36	43      	1        	50     	59       	32     	13       	
2023/08/10	16:37	35      	1        	64     	21       	20     	48       	
2023/08/10	16:38	26      	1        	34     	53       	18     	1        	
2023/08/10	16:39	24      	1        	36     	30       	14     	56       	
2023/08/10	16:40	42      	1        	50     	42       	12     	0        	
2023/08/10	16:41	38      	1        	54     	7        	24     	37       	
2023/08/10	16:42	39      	1        	50     	45       	24     	25       	
2023/08/10	16:43	35      	1        	52     	48       	26     	18       	
2023/08/10	16:44	42      	1        	56     	49       	28     	18       	
2023/08/10	16:45	31      	1        	46     	1        	26     	21       	
2023/08/10	16:46	42      	1        	50     	31       	24     	1        	
2023/08/10	16:47	45      	1        	60     	27       	32     	52       	
2023/08/10	16:48	37      	1        	44     	11       	28     	41       	
2023/08/10	16:49	50      	1        	60     	33       	34     	0        	
2023/08/10	16:50	43      	1        	54     	25       	34     	55       	
2023/08/10	16:51	35      	1        	46     	4        	24     	34       	
2023/08/10	16:52	37      	1        	48     	12       	32     	45       	
2023/08/10	16:53	35      	1        	46     	41       	24     	18       	
2023/08/10	16:54	37      	1        	50     	59       	20     	25       	
2023/08/10	16:55	52      	1        	60     	53       	44     	2        	
2023/08/10	16:56	42      	1        	50     	0        	32     	24       	
2023/08/10	16:57	37      	1        	56     	7        	30     	51       	
2023/08/10	16:58	40      	1        	54     	26       	30     	58       	
2023/08/10	16:59	37      	1        	42     	59       	26     	18       	
2023/08/10	17:00	35      	1        	44     	2        	30     	54       	
2023/08/10	17:01	43      	1        	52     	24       	32     	5        	
2023/08/10	17:02	33      	1        	52     	11       	22     	53       	
2023/08/10	17:03	33      	1        	38     	49       	24     	15       	
2023/08/10	17:04	48      	1        	60     	59       	30     	10       	
2023/08/10	17:05	30      	1        	56     	0        	24     	24       	
2023/08/10	17:06	42      	1        	54     	44       	30     	10       	
2023/08/10	17:07	44      	1        	48     	35       	34     	4        	
2023/08/10	17:08	22      	1        	44     	0        	14     	23       	
2023/08/10	17:09	34      	1        	42     	50       	22     	0        	
2023/08/10	17:10	44      	1        	48     	7        	34     	43       	
2023/08/10	17:11	32      	1        	52     	16       	24     	56       	
2023/08/10	17:12	58      	1        	66     	53       	22     	0        	
2023/08/10	17:13	48      	1        	64     	35       	36     	20       	
2023/08/10	17:14	41      	1        	50     	54       	30     	37       	
2023/08/10	17:15	34      	1        	50     	6        	28     	58       	
2023/08/10	17:16	34      	1        	40     	36       	28     	0        	
2023/08/10	17:17	39      	1        	46     	31       	26     	13       	
2023/08/10	17:18	37      	1        	44     	40       	28     	15       	
2023/08/10	17:19	45      	1        	56     	42       	32     	5        	
2023/08/10	17:20	41      	1        	46     	5        	30     	40       	
2023/08/10	17:21	39      	1        	52     	56       	28     	26       	
